Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,1705.2194359039752,1716.9832763313889,1698.5517248231463,1708.0770263671875,397285,0.0,0.0
2020-01-02 00:00:00+05:30,1705.9815556678861,1714.459097541356,1698.7423495410656,1705.648193359375,411266,0.0,0.0
2020-01-03 00:00:00+05:30,1695.3132324526744,1695.3132324526744,1664.1178695806584,1668.2613525390625,1318628,0.0,0.0
2020-01-06 00:00:00+05:30,1655.449550042415,1655.4972230550607,1613.5859009524008,1626.1116943359375,1871804,0.0,0.0
2020-01-07 00:00:00+05:30,1629.7791629575647,1657.8788036982123,1629.7791629575647,1642.5430908203125,1033650,0.0,0.0
2020-01-08 00:00:00+05:30,1615.4910961684977,1653.5923012668113,1614.5385660410398,1646.734130859375,1006057,0.0,0.0
2020-01-09 00:00:00+05:30,1679.3107606848966,1690.741123207993,1658.3550960592202,1688.407470703125,1781733,0.0,0.0
2020-01-10 00:00:00+05:30,1687.883345579748,1711.9824037396502,1676.4529843230005,1707.4578857421875,1256612,0.0,0.0
2020-01-13 00:00:00+05:30,1713.6018502555942,1722.1269491370963,1709.172561517589,1719.2218017578125,823821,0.0,0.0
2020-01-14 00:00:00+05:30,1719.316720636442,1735.176369043147,1719.1262611388709,1732.7950439453125,775629,0.0,0.0
2020-01-15 00:00:00+05:30,1731.2235843421872,1757.4181640227432,1724.1748378275613,1754.7987060546875,1252925,0.0,0.0
2020-01-16 00:00:00+05:30,1748.7977209729847,1760.2757560440318,1741.9395502519064,1748.0357666015625,1031569,0.0,0.0
2020-01-17 00:00:00+05:30,1748.464329039495,1751.6077250608548,1728.8422311041325,1743.1778564453125,862204,0.0,0.0
2020-01-20 00:00:00+05:30,1750.7505345672753,1773.8493922730731,1746.5593783675859,1760.990234375,1091453,0.0,0.0
2020-01-21 00:00:00+05:30,1752.6077787984427,1755.0844501747902,1708.6961627444987,1724.7939453125,2101561,0.0,0.0
2020-01-22 00:00:00+05:30,1728.8421357286034,1732.3664505969646,1682.9777880462934,1694.7891845703125,3415306,0.0,0.0
2020-01-23 00:00:00+05:30,1694.5510568487796,1704.076357899082,1673.690624293488,1691.7886962890625,1885275,0.0,0.0
2020-01-24 00:00:00+05:30,1698.9804637357443,1714.4590790233904,1695.7418378973518,1701.98095703125,1195596,0.0,0.0
2020-01-27 00:00:00+05:30,1702.171260961397,1720.031200045351,1695.503550370054,1703.4571533203125,969054,0.0,0.0
2020-01-28 00:00:00+05:30,1708.839084758762,1708.839084758762,1688.8359516595792,1694.6463623046875,873291,0.0,0.0
2020-01-29 00:00:00+05:30,1702.171419140533,1718.2215293003533,1696.4562381025682,1711.6490478515625,873805,0.0,0.0
2020-01-30 00:00:00+05:30,1714.5541221217106,1723.0316629806632,1701.218701171875,1719.3167724609375,1005975,0.0,0.0
2020-01-31 00:00:00+05:30,1724.0796738809372,1737.415096772834,1703.790733970859,1710.410888671875,1169614,0.0,0.0
2020-02-03 00:00:00+05:30,1684.83522425029,1783.9935806891558,1681.2155634956796,1778.9927978515625,2854532,0.0,0.0
2020-02-04 00:00:00+05:30,1781.2314462875795,1806.7116287411584,1766.9911665293937,1801.5203857421875,1830049,0.0,0.0
2020-02-05 00:00:00+05:30,1799.329648614725,1800.2821788680944,1777.5643555803683,1784.5654296875,1344016,0.0,0.0
2020-02-06 00:00:00+05:30,1788.8515508543674,1793.0427066035115,1757.4180571492586,1768.657958984375,995386,0.0,0.0
2020-02-07 00:00:00+05:30,1768.6579371966752,1787.4227336670942,1762.7521808079264,1770.4676513671875,632858,0.0,0.0
2020-02-10 00:00:00+05:30,1778.3740453768553,1783.8510945257128,1749.9885963212043,1780.75537109375,747711,0.0,0.0
2020-02-11 00:00:00+05:30,1790.7567300027072,1804.5684175479407,1783.8508862300903,1788.9468994140625,1093021,0.0,0.0
2020-02-12 00:00:00+05:30,1790.7566580438968,1825.7144675709824,1789.0420572865728,1803.8062744140625,1616826,0.0,0.0
2020-02-13 00:00:00+05:30,1799.3295131035788,1811.6647324454555,1779.374052308643,1785.0892333984375,638878,0.0,0.0
2020-02-14 00:00:00+05:30,1787.422961281786,1809.4740591725024,1781.2315148398295,1787.9468994140625,771464,0.0,0.0
2020-02-17 00:00:00+05:30,1790.6614147658388,1803.6158012796036,1781.8028380459666,1792.0902099609375,676579,0.0,0.0
2020-02-18 00:00:00+05:30,1790.6614764751141,1790.6614764751141,1772.6586331413312,1775.182861328125,683421,0.0,0.0
2020-02-19 00:00:00+05:30,1781.3265797766096,1802.9014105600372,1763.4666397697408,1795.424072265625,723351,0.0,0.0
2020-02-20 00:00:00+05:30,1793.6143104904202,1796.4719010010263,1751.7506560203033,1754.7987060546875,1401879,0.0,0.0
2020-02-24 00:00:00+05:30,1757.6563267448448,1765.0384356906638,1727.8897584149295,1732.604736328125,1310832,0.0,0.0
2020-02-25 00:00:00+05:30,1751.1314505553096,1756.0370040816522,1733.7953320644701,1739.415283203125,897257,0.0,0.0
2020-02-26 00:00:00+05:30,1739.3200411362882,1757.4181138534784,1733.604860278228,1739.939208984375,1909619,0.0,0.0
2020-02-27 00:00:00+05:30,1742.9874022020686,1764.085969859134,1724.5082926535954,1756.2752685546875,1643273,0.0,0.0
2020-02-28 00:00:00+05:30,1733.6050227017722,1754.6559175794469,1698.5043068983553,1712.6016845703125,2964119,0.0,0.0
2020-03-02 00:00:00+05:30,1728.9374911206494,1750.226517199604,1685.26400601033,1701.98095703125,1219296,0.0,0.0
2020-03-03 00:00:00+05:30,1702.3636716432816,1738.657380496113,1689.8831635515025,1721.968994140625,1392463,7.15,0.0
2020-03-04 00:00:00+05:30,1725.3159465382266,1776.3853185421258,1725.3159465382266,1767.2999267578125,3050469,0.0,0.0
2020-03-05 00:00:00+05:30,1773.0859775660751,1799.8639750697698,1771.2688758154777,1792.6434326171875,2062439,0.0,0.0
2020-03-06 00:00:00+05:30,1759.6970468925044,1802.1593250682547,1754.915261438992,1795.5125732421875,1393659,0.0,0.0
2020-03-09 00:00:00+05:30,1805.6021307436022,1832.2845160877916,1767.3478483125937,1785.662109375,3420741,0.0,0.0
2020-03-11 00:00:00+05:30,1793.1217572646342,1821.8603357674351,1770.695229224885,1800.677001953125,3194186,0.0,0.0
2020-03-12 00:00:00+05:30,1783.558169409481,1792.9783804629985,1735.7881778243334,1762.90087890625,6254349,0.0,0.0
2020-03-13 00:00:00+05:30,1707.097354013694,1763.2833313516799,1596.9728150826809,1719.2430419921875,3878300,0.0,0.0
2020-03-16 00:00:00+05:30,1699.446646014155,1699.446646014155,1604.910765615673,1609.931640625,2867336,0.0,0.0
2020-03-17 00:00:00+05:30,1624.850615783263,1702.124311541766,1597.1162615409353,1656.02783203125,2643189,0.0,0.0
2020-03-18 00:00:00+05:30,1656.4106426728315,1681.801972604927,1537.8223518579173,1547.5771484375,3676437,0.0,0.0
2020-03-19 00:00:00+05:30,1472.7898434325452,1581.7666815790205,1368.738150653956,1531.31884765625,4906644,0.0,0.0
2020-03-20 00:00:00+05:30,1539.7348252719555,1680.701875480818,1502.006586964742,1666.8824462890625,3128629,0.0,0.0
2020-03-23 00:00:00+05:30,1509.7052661180437,1577.9891851133275,1425.6893198228443,1433.05322265625,2155326,0.0,0.0
2020-03-24 00:00:00+05:30,1488.6174893350374,1528.258439070634,1389.8257675715888,1458.3009033203125,3910566,0.0,0.0
2020-03-25 00:00:00+05:30,1383.4185424352224,1535.2879944407614,1382.8924992826267,1523.6204833984375,2196415,0.0,0.0
2020-03-26 00:00:00+05:30,1534.9529286231204,1577.9889920424603,1505.3058627120197,1546.38134765625,2622118,0.0,0.0
2020-03-27 00:00:00+05:30,1592.1430866348026,1592.573400562369,1482.5444874880116,1534.1400146484375,2102479,0.0,0.0
2020-03-30 00:00:00+05:30,1521.7075879541012,1548.8202877658748,1491.0085490999554,1525.3416748046875,1844011,0.0,0.0
2020-03-31 00:00:00+05:30,1554.0801058865652,1616.2433101220279,1531.892670456565,1593.7689208984375,2789174,0.0,0.0
2020-04-01 00:00:00+05:30,1578.036862684187,1582.7707829814854,1515.1085274552374,1533.2314453125,1559455,0.0,0.0
2020-04-03 00:00:00+05:30,1544.612353107318,1545.4730978593914,1451.0328327519564,1454.5235595703125,2925847,0.0,0.0
2020-04-07 00:00:00+05:30,1472.7898500770928,1563.6437694000304,1470.8771359860834,1552.9326171875,2733586,0.0,0.0
2020-04-08 00:00:00+05:30,1552.932955646537,1614.1398198987615,1530.1716063056097,1538.73095703125,2382213,0.0,0.0
2020-04-09 00:00:00+05:30,1568.4256437031165,1605.6279582346367,1548.2942800548033,1579.2802734375,1489539,0.0,0.0
2020-04-13 00:00:00+05:30,1574.1637764794032,1629.2977862884982,1532.8969445311534,1607.4927978515625,2586159,0.0,0.0
2020-04-15 00:00:00+05:30,1629.2978424055707,1660.9532399537807,1610.3141767873376,1643.2127685546875,2508270,0.0,0.0
2020-04-16 00:00:00+05:30,1617.199583668167,1675.8243107194278,1611.2223528000854,1667.0257568359375,1821296,0.0,0.0
2020-04-17 00:00:00+05:30,1686.0574607984877,1705.854004820895,1651.7242197286191,1679.60205078125,1398686,0.0,0.0
2020-04-20 00:00:00+05:30,1681.5148747207045,1681.8974409100958,1631.2105145002013,1654.9281005859375,1431055,0.0,0.0
2020-04-21 00:00:00+05:30,1635.3702867846087,1677.4021255285377,1625.8067178560436,1650.6719970703125,1594930,0.0,0.0
2020-04-22 00:00:00+05:30,1642.1606999392493,1742.482579832503,1637.5223915028557,1733.8753662109375,3727805,0.0,0.0
2020-04-23 00:00:00+05:30,1728.1372942373284,1764.861430534819,1722.447016141585,1742.14794921875,2573552,0.0,0.0
2020-04-24 00:00:00+05:30,1735.8359419305993,1762.3748505517,1734.8317203126785,1747.7904052734375,2744768,0.0,0.0
2020-04-27 00:00:00+05:30,1759.6971276832342,1778.633045645647,1738.7528830867025,1770.5517578125,1770889,0.0,0.0
2020-04-28 00:00:00+05:30,1766.5827028088327,1782.6495480073079,1727.4677927087098,1744.77783203125,1934910,0.0,0.0
2020-04-29 00:00:00+05:30,1766.2961121259686,1766.3917244961103,1679.2676081036916,1690.361328125,2931120,0.0,0.0
2020-04-30 00:00:00+05:30,1716.6608753775004,1718.5735894447735,1665.0175955611298,1681.945068359375,2926333,0.0,0.0
2020-05-04 00:00:00+05:30,1643.0213695840218,1674.5811514212003,1598.550767904361,1603.6195068359375,2942397,0.0,0.0
2020-05-05 00:00:00+05:30,1607.636131258888,1619.0168030083883,1509.370448637323,1548.4854736328125,5867890,0.0,0.0
2020-05-06 00:00:00+05:30,1544.516574967723,1567.1821894636282,1508.1750084978944,1540.3564453125,3937921,0.0,0.0
2020-05-07 00:00:00+05:30,1539.6869872240757,1557.6186819264094,1477.7628681853491,1524.7200927734375,5256213,0.0,0.0
2020-05-08 00:00:00+05:30,1541.4563878994181,1566.5128966927407,1501.480615267157,1509.5140380859375,5644426,0.0,0.0
2020-05-11 00:00:00+05:30,1513.9133535638023,1529.2150678133416,1487.1353536271083,1501.09814453125,3767646,0.0,0.0
2020-05-12 00:00:00+05:30,1471.8334659130655,1476.3761617955133,1446.0118261602047,1456.866455078125,4504073,0.0,0.0
2020-05-13 00:00:00+05:30,1510.85301246762,1510.85301246762,1466.4301545626854,1495.0731201171875,2940514,0.0,0.0
2020-05-14 00:00:00+05:30,1485.509339692404,1489.6216046495465,1450.793534715669,1455.9578857421875,2592264,0.0,0.0
2020-05-15 00:00:00+05:30,1462.2698570308555,1491.9169241125799,1444.0990739807664,1485.174560546875,2860493,0.0,0.0
2020-05-18 00:00:00+05:30,1490.0043898472563,1490.5304329592825,1432.7185751303687,1435.587646484375,2871905,0.0,0.0
2020-05-19 00:00:00+05:30,1444.0994847714653,1450.7461211333803,1418.2299737941553,1438.3134765625,3164137,0.0,0.0
2020-05-20 00:00:00+05:30,1438.313195341513,1447.9246307699693,1427.5064302962464,1434.58349609375,2057402,0.0,0.0
2020-05-21 00:00:00+05:30,1437.4045936368361,1514.3913333492546,1435.4918796067138,1505.5928955078125,3845743,0.0,0.0
2020-05-22 00:00:00+05:30,1500.3329329397982,1554.0801505254667,1487.5177255807512,1547.2900390625,5203736,0.0,0.0
2020-05-26 00:00:00+05:30,1554.0801975414274,1584.6357584205823,1549.2984123182232,1558.718505859375,3552636,0.0,0.0
2020-05-27 00:00:00+05:30,1559.8184321541708,1565.4130978479766,1526.298069057903,1548.7724609375,2260057,0.0,0.0
2020-05-28 00:00:00+05:30,1551.2112399457799,1584.6358744053166,1544.7558294219612,1571.8685302734375,3138915,0.0,0.0
2020-05-29 00:00:00+05:30,1567.4694463392143,1624.850878175915,1561.8269155267076,1609.644775390625,3532977,0.0,0.0
2020-06-01 00:00:00+05:30,1632.0234163409054,1637.1877681091812,1608.1144884718622,1619.3516845703125,2529255,0.0,0.0
2020-06-02 00:00:00+05:30,1619.3515943412167,1657.366787534817,1606.6798632766834,1634.701171875,2440552,0.0,0.0
2020-06-03 00:00:00+05:30,1648.7597016579034,1667.886844368552,1631.401796299427,1641.6348876953125,3088817,0.0,0.0
2020-06-04 00:00:00+05:30,1641.5390473076654,1644.551595428935,1555.9929540305807,1562.4483642578125,4388930,0.0,0.0
2020-06-05 00:00:00+05:30,1577.9890593773287,1586.930974031907,1550.254706212515,1567.038818359375,2884206,0.0,0.0
2020-06-08 00:00:00+05:30,1584.6837603945569,1593.290974542747,1557.90576082241,1562.9266357421875,2046505,0.0,0.0
