Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-02 00:00:00+05:30,1619.211152585301,1628.206770099664,1602.219430613727,1622.659423828125,1105569,0.0,0.0
2024-08-05 00:00:00+05:30,1589.2257127413004,1604.2184081445203,1561.2393479886234,1566.9365234375,2058076,0.0,0.0
2024-08-06 00:00:00+05:30,1574.3829242757163,1597.2217718934212,1556.3416658451654,1563.3382568359375,1897942,0.0,0.0
2024-08-07 00:00:00+05:30,1583.328532025904,1584.0282643382243,1562.8885398107727,1570.634765625,1443063,0.0,0.0
2024-08-08 00:00:00+05:30,1561.68904248305,1575.6822245228102,1531.8037013068247,1539.300048828125,1683534,0.0,0.0
2024-08-09 00:00:00+05:30,1559.1404048434451,1561.7891387835182,1544.747392763629,1559.440185546875,1014828,0.0,0.0
2024-08-12 00:00:00+05:30,1556.2418186268492,1570.0850499651901,1547.3461280809506,1558.2408447265625,1125254,0.0,0.0
2024-08-13 00:00:00+05:30,1553.2432266932783,1568.2359219316304,1536.3015298782868,1542.598388671875,1817066,0.0,0.0
2024-08-14 00:00:00+05:30,1544.2476528517227,1545.6968979610544,1526.0565642567817,1528.4053955078125,1173504,0.0,0.0
2024-08-16 00:00:00+05:30,1538.2505472843864,1551.6939486821025,1522.5082171221193,1549.145263671875,1841887,0.0,0.0
2024-08-19 00:00:00+05:30,1563.1384198169694,1563.1384198169694,1544.297623991782,1550.3446044921875,940893,0.0,0.0
2024-08-20 00:00:00+05:30,1554.1927597675926,1624.1087704380889,1550.7444885683562,1601.31982421875,3149863,0.0,0.0
2024-08-21 00:00:00+05:30,1599.2208947450308,1628.00691965479,1599.1708702877215,1620.16064453125,1966030,0.0,0.0
2024-08-22 00:00:00+05:30,1624.0088610542402,1629.2062801374468,1613.2640957097753,1624.9083251953125,1325535,0.0,0.0
2024-08-23 00:00:00+05:30,1627.1072840833674,1644.1489080189099,1622.4094996412048,1639.1014404296875,1114056,0.0,0.0
2024-08-26 00:00:00+05:30,1648.196949110824,1687.1779563972534,1637.9519407855444,1685.3787841796875,2446507,0.0,0.0
2024-08-27 00:00:00+05:30,1685.3787666918095,1728.1579717666066,1651.1954709996728,1718.162841796875,4205533,0.0,0.0
2024-08-28 00:00:00+05:30,1727.1584658593522,1734.1550568668843,1699.2221262836235,1712.66552734375,1444329,0.0,0.0
2024-08-29 00:00:00+05:30,1715.164328616767,1771.1370572895753,1710.716544517649,1754.7950439453125,5508206,0.0,0.0
2024-08-30 00:00:00+05:30,1769.0880443513768,1792.6266250881613,1749.1978325989037,1782.1817626953125,3865499,0.0,0.0
2024-09-02 00:00:00+05:30,1795.525282659587,1861.0933148938445,1786.9294947588144,1839.65380859375,5442576,0.0,0.0
2024-09-03 00:00:00+05:30,1849.0991490869426,1870.0388987546871,1811.067628594617,1864.6915283203125,4429269,0.0,0.0
2024-09-04 00:00:00+05:30,1839.303888114796,1878.784654068663,1832.1574673293126,1870.988525390625,2634954,0.0,0.0
2024-09-05 00:00:00+05:30,1867.0903115461979,1873.7869999406519,1849.0990772807634,1864.041748046875,1441842,0.0,0.0
2024-09-06 00:00:00+05:30,1863.0922451649567,1897.07568740509,1835.1058809672,1856.24560546875,2970645,0.0,0.0
