Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,470.9663054496233,473.8612510035332,468.8570904446994,473.0754699707031,918373,0.0,0.0
2020-01-02 00:00:00+05:30,473.5716460321875,475.5981176738257,471.8760454485523,474.3987731933594,1075642,0.0,0.0
2020-01-03 00:00:00+05:30,474.77117068676625,486.76451907519504,473.8199538969007,483.9109191894531,3269446,0.0,0.0
2020-01-06 00:00:00+05:30,483.8693512592119,489.8246764483993,479.27880597223697,481.3879699707031,3589985,0.0,0.0
2020-01-07 00:00:00+05:30,481.38810900393133,486.14409118051657,478.94807326874013,483.2491455078125,3179728,0.0,0.0
2020-01-08 00:00:00+05:30,482.21517672113407,490.48644904911237,478.0795405571449,484.4897766113281,3593096,0.0,0.0
2020-01-09 00:00:00+05:30,484.69656902058193,486.4749128035283,479.11346007708545,479.98193359375,2313648,0.0,0.0
2020-01-10 00:00:00+05:30,481.38809568832113,487.8396786265503,477.58333024583453,480.0233154296875,2049636,0.0,0.0
2020-01-13 00:00:00+05:30,483.00088236876024,488.00499125006655,480.5608473157435,485.11004638671875,4096054,0.0,0.0
2020-01-14 00:00:00+05:30,485.68918366348294,494.12589261989194,485.6478373932932,491.561767578125,3395378,0.0,0.0
2020-01-15 00:00:00+05:30,493.7948952377518,494.87015040699697,489.41113155770097,492.760986328125,2348102,0.0,0.0
2020-01-16 00:00:00+05:30,493.794964468434,494.8702197884313,485.31691022086034,490.6932373046875,2107442,0.0,0.0
2020-01-17 00:00:00+05:30,483.86952654636923,497.93069227506714,483.86952654636923,495.28387451171875,4555694,0.0,0.0
2020-01-20 00:00:00+05:30,511.16464369348614,511.16464369348614,483.125009549773,487.3847351074219,10272118,0.0,0.0
2020-01-21 00:00:00+05:30,487.42606664001175,490.6932292959351,481.67752229359064,483.0836486816406,2640668,0.0,0.0
2020-01-22 00:00:00+05:30,484.0349012895815,492.1407386529795,480.97452021295396,488.5427551269531,4402650,0.0,0.0
2020-01-23 00:00:00+05:30,488.0878513125556,496.23508637211626,485.5237766040976,495.407958984375,6089397,0.0,0.0
2020-01-24 00:00:00+05:30,497.10906797399946,505.40805074485087,494.2044240042014,504.3291931152344,3551260,2.0,0.0
2020-01-27 00:00:00+05:30,504.32929295359475,504.5782523554107,499.39138709682305,501.5491027832031,2450421,0.0,0.0
2020-01-28 00:00:00+05:30,503.9973727657782,504.03885756214413,491.7978541079674,499.1424865722656,5330709,0.0,0.0
2020-01-29 00:00:00+05:30,502.0883901073421,507.4827281828755,499.76468537462824,505.2834777832031,4281329,0.0,0.0
