Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,1776.4641571933566,1780.89325841416,1748.445152530148,1751.2855224609375,157063,0.0,0.0
2020-01-02 00:00:00+05:30,1752.8741778271406,1765.6801718697993,1752.8741778271406,1758.0736083984375,102841,0.0,0.0
2020-01-03 00:00:00+05:30,1749.504353628132,1779.2083528559358,1749.504353628132,1766.6431884765625,281177,0.0,0.0
2020-01-06 00:00:00+05:30,1760.3845530852288,1776.4641545155791,1733.135760503004,1770.0611572265625,500000,0.0,0.0
2020-01-07 00:00:00+05:30,1769.7240502610057,1782.9632807784642,1764.5246198597201,1775.4049072265625,302472,0.0,0.0
2020-01-08 00:00:00+05:30,1754.3185361972314,1777.4270130735947,1754.3185361972314,1765.8245849609375,147762,0.0,0.0
2020-01-09 00:00:00+05:30,1776.4641255725646,1786.0926574184864,1758.795793142456,1774.923583984375,221553,0.0,0.0
2020-01-10 00:00:00+05:30,1775.4530382255975,1814.496780896778,1772.6126684165395,1796.972900390625,499335,0.0,0.0
2020-01-13 00:00:00+05:30,1800.728058771595,1811.8972502374652,1790.9070028669648,1809.0567626953125,208532,0.0,0.0
2020-01-14 00:00:00+05:30,1808.719618897486,1816.9038705667056,1788.0182764400488,1804.0498046875,328250,0.0,0.0
2020-01-15 00:00:00+05:30,1808.8160183339332,1808.8160183339332,1783.2523361082135,1796.9248046875,277859,0.0,0.0
2020-01-16 00:00:00+05:30,1800.5355087690068,1831.4430734070274,1799.6689173699274,1828.458251953125,381703,0.0,0.0
2020-01-17 00:00:00+05:30,1828.8914554750947,1842.7565649997039,1821.7664358558702,1832.6466064453125,362279,0.0,0.0
2020-01-20 00:00:00+05:30,1834.2353533690375,1854.8404354389766,1817.0002575126373,1821.71826171875,420979,0.0,0.0
2020-01-21 00:00:00+05:30,1821.7183501011446,1830.2877675384839,1798.6098720871767,1801.305908203125,393410,0.0,0.0
2020-01-22 00:00:00+05:30,1802.5574977552108,1820.418472080792,1775.45315598325,1786.2371826171875,460611,0.0,0.0
2020-01-23 00:00:00+05:30,1786.0926282383261,1831.7318919495249,1784.1669219006028,1826.9656982421875,294035,0.0,0.0
2020-01-24 00:00:00+05:30,1826.051061299296,1843.5749422130832,1815.0745115075022,1839.531005859375,200949,0.0,0.0
2020-01-27 00:00:00+05:30,1839.0496765440523,1863.1210073888699,1823.3551218189134,1847.0894775390625,434503,0.0,0.0
2020-01-28 00:00:00+05:30,1847.0892738406367,1879.296781480611,1832.4539533153002,1874.434326171875,527383,0.0,0.0
2020-01-29 00:00:00+05:30,1883.3408009101904,1920.314386153008,1864.1319271790255,1888.4439697265625,829522,0.0,0.0
2020-01-30 00:00:00+05:30,1888.6365829173094,1901.6351013314738,1863.8431126088103,1886.3739013671875,350522,0.0,0.0
